,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
11,32196,Hyperliquid,HYPE,hyperliquid,132,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,15723905896.103287,,2025-08-17T15:35:00.000Z,47.08718879174005,221038335.00569302,-25.8698,0.46943552,0.48501622,5.22404458,5.8044878,19.72239,81.73332509,15723739254.542152,0.391,47087188791.74,,2025-08-17T15:35:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-17 17:35:41.961577
12,20947,Sui,SUI,sui,741,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,13,3511924479.57,13541773228.034412,,2025-08-17T15:35:00.000Z,3.8559408970242055,640310961.0294679,-33.5706,0.22224021,2.40072535,0.1214755,0.11362403,38.55477793,2.35588818,13541773228.034407,0.3368,38559408970.24,,2025-08-17T15:35:00.000Z,,,,,,2025-08-17 17:35:41.961577
13,512,Stellar,XLM,stellar,740,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31302841639.231438,50001786889.0645,False,,14,31531408660.0,13555881737.278662,,2025-08-17T15:35:00.000Z,0.4299167818174687,191193408.2808493,-42.0005,-0.12420709,0.90072865,-2.94126382,-7.92024856,72.24857836,51.88395604,13457616939.280235,0.3347,21496615869.67,,2025-08-17T15:35:00.000Z,,,,,,2025-08-17 17:35:41.961577
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1047,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19912668.75,19912668.75,False,,15,,,,2025-08-17T15:35:00.000Z,584.6036530813918,291033959.88947535,0.1198,-0.75250199,-0.04911419,1.65144992,14.05300464,25.7689364,51.69860186,11641018893.849672,0.2895,12276676714.71,,2025-08-17T15:35:00.000Z,,,,,,2025-08-17 17:35:41.961577
0,1,Bitcoin,BTC,bitcoin,12285,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19907687.0,19907687.0,False,,1,,,,2025-08-17T15:35:00.000Z,118271.33321248191,45265496742.886,-21.2971,0.0057384,0.38595231,-0.29193897,0.29854188,12.87231365,12.89929537,2354508682666.7944,58.5534,2483697997462.12,,2025-08-17T15:35:00.000Z,,,,,,2025-08-17 17:36:42.580677
1,1027,Ethereum,ETH,ethereum,10442,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120707874.00238802,120707874.00238802,True,,2,,,,2025-08-17T15:36:00.000Z,4566.0326214908255,27145091827.08411,-35.3256,0.45803842,3.58065592,8.2872319,28.79585179,82.02294204,85.56784383,551156090365.708,13.7065,551156090365.71,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
2,52,XRP,XRP,xrp,1674,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59418500720.0,99985837887.0,False,,3,,,,2025-08-17T15:36:00.000Z,3.128613884466583,3195812472.3968925,-42.1343,0.22942999,0.63161434,-1.95942666,-7.30540119,45.35620342,33.4693688,185897546346.77966,4.623,312861388446.66,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
3,825,Tether USDt,USDT,tether,141698,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem']",,166657763574.19937,168749161109.49985,True,,4,,,,2025-08-17T15:35:00.000Z,1.0004117820480858,75930683395.34027,-26.4461,-0.00237126,-0.01138941,0.0394162,0.00310025,0.0126961,0.0279323,166726390249.41336,4.1463,168818648984.67,,2025-08-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-17 17:36:42.580677
4,1839,BNB,BNB,bnb,2665,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287663.19,139287663.19,False,,5,,,,2025-08-17T15:36:00.000Z,860.191963299344,2174459244.233582,-3.4861,0.26938448,3.17392392,7.24981526,17.03945857,34.13138432,33.1219326,119814128462.78387,2.9796,119814128462.78,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
5,5426,Solana,SOL,solana,969,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,539946355.49082,607616461.602755,True,,6,525236893.3,102267594300.13506,,2025-08-17T15:36:00.000Z,194.7075607305498,3567198630.9905405,-37.259,0.6380781,2.94834711,7.21511697,10.54908099,33.73968604,18.61239493,105131637802.96788,2.6145,118307519098.4,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
6,3408,USDC,USDC,usd-coin,30566,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,68161162902.12006,68161162902.12006,False,,7,60901219650.23,60895254760.76373,,2025-08-17T15:35:00.000Z,0.9999020563216874,8356529670.134793,-40.4934,0.00016812,0.0001721,0.00331142,0.00696951,-0.01934297,0.00385538,68154486947.10736,1.6949,68154486947.11,,2025-08-17T15:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-17 17:36:42.580677
7,74,Dogecoin,DOGE,dogecoin,1270,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150556616383.70523,150556616383.70523,True,,8,,,,2025-08-17T15:36:00.000Z,0.2381441067516018,1714540911.1730618,-35.3739,1.87864402,3.80611084,1.97820195,0.00973289,41.70357592,7.43372949,35854170924.24106,0.8916,35854170924.24,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
8,2010,Cardano,ADA,cardano,1562,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35609095291.32136,44993664451.7522,False,,9,37997904336.0,36921932544.466774,,2025-08-17T15:36:00.000Z,0.9716833912202409,2064963307.733611,-30.7789,-0.07995403,6.49244137,21.07236685,18.41906413,63.21434125,32.04463007,34600766470.95585,0.8605,43725752604.91,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
9,1958,TRON,TRX,tron,1215,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94681974696.2474,94681979125.40587,True,,10,71659659264.0,25242390616.95207,,2025-08-17T15:36:00.000Z,0.3522538465324968,791334287.7172091,-36.7657,-0.01336353,1.69519617,3.43674535,8.50857811,30.38775299,32.94728087,33352089784.04568,0.8294,33352091344.23,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
10,1975,Chainlink,LINK,chainlink,2063,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",,678099970.4527867,1000000000.0,False,,11,,,,2025-08-17T15:36:00.000Z,25.787410376735043,1927080648.7116163,110.1391,2.99780841,16.91701794,15.39621741,44.08373463,99.70247507,67.03305475,17486442214.517918,0.4349,25787410376.74,,2025-08-17T15:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-17 17:36:42.580677
11,32196,Hyperliquid,HYPE,hyperliquid,132,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,15722602182.295303,,2025-08-17T15:36:00.000Z,47.08328465884759,221090560.70629227,-25.8514,0.46454562,0.47274311,5.188781,5.77128286,19.76600975,81.37495213,15722435554.550896,0.391,47083284658.85,,2025-08-17T15:36:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-17 17:36:42.580677
12,20947,Sui,SUI,sui,741,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,13,3511924479.57,13552880349.232489,,2025-08-17T15:36:00.000Z,3.8591035849643047,641852058.7205322,-33.4389,0.32296413,2.48632947,0.25461949,0.33532502,38.60452708,2.40023284,13552880349.232483,0.337,38591035849.64,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
13,512,Stellar,XLM,stellar,740,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31302841639.231438,50001786889.0645,False,,14,31531408660.0,13558219826.568687,,2025-08-17T15:36:00.000Z,0.42999093293818885,191153726.49160406,-41.9925,-0.09567515,0.91063504,-2.88083527,-7.79915065,72.18534213,51.88224245,13459938080.069511,0.3347,21500323559.69,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1047,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19912668.75,19912668.75,False,,15,,,,2025-08-17T15:36:00.000Z,584.6162765636265,290900347.768579,0.0087,-0.74119382,-0.054356,1.7337268,14.24239832,25.6954181,51.67397775,11641270261.069881,0.2895,12276941807.84,,2025-08-17T15:36:00.000Z,,,,,,2025-08-17 17:36:42.580677
